,Player,Pos,Squad,Comp,90s,Gls,Sh,npxG,Att,Cmp%,Att.1,Att.2,Att.3,xA,1/3_x,PPA,Prog_x,SCA,TklW,Att_def,Tkl%,Blocks,Int,Tkl+Int,Touches,Att Pen,Succ,Att_pos,Succ%,Prog_y,1/3_y,CPA,Won,Lost,Won%,Live,FK,Press,Sw,Crs,Ground,Low,High,TI,Out.1,Att_aer,Prog+,short_model,medium_model,long_model,live_model,fk_model,sw_model,crs_model,ground_model,low_model,high_model,ti_model,press_model,model_final,diff_pass,Season
336,Ryad Boudebouz,"MF,FW",Saint-Etienne,fr Ligue 1,19.9,3,21.0,1.1,1286.0,79.2,461.0,471.0,291.0,3.3,91.0,25.0,103.0,74.0,5.0,23.0,21.7,18.0,15.0,35.0,1465.0,30.0,40.0,55.0,72.7,144.0,53.0,4.0,10.0,48.0,17.2,1151.0,84.0,223.0,65.0,43.0,931.0,117.0,238.0,0.0,21,58.0,247.0,35.84758942457232,36.625194401244165,22.628304821150856,89.50233281493001,6.531881804043546,5.05443234836703,3.343701399688958,72.3950233281493,9.097978227060652,18.506998444790046,0.0,17.34059097978227,80.9,-1.7,2021
337,Sofiane Boufal,"FW,MF",Angers,fr Ligue 1,23.8,7,52.0,5.1,943.0,76.1,422.0,278.0,178.0,6.2,55.0,33.0,90.0,115.0,14.0,31.0,45.2,22.0,11.0,55.0,1383.0,115.0,89.0,168.0,53.0,196.0,60.0,29.0,12.0,44.0,21.4,805.0,40.0,169.0,55.0,42.0,673.0,104.0,166.0,8.0,21,56.0,286.0,44.7507953340403,29.48038176033934,18.87592788971368,85.36585365853658,4.241781548250265,5.832449628844114,4.453870625662779,71.36797454931072,11.028632025450689,17.6033934252386,0.848356309650053,17.92152704135737,79.2,-3.1,2021
338,Farid Boulaya,"MF,FW",Metz,fr Ligue 1,14.6,3,17.0,1.4,639.0,65.9,224.0,211.0,170.0,1.9,49.0,13.0,49.0,39.0,9.0,31.0,29.0,21.0,18.0,33.0,783.0,25.0,12.0,24.0,50.0,89.0,33.0,10.0,9.0,19.0,32.1,566.0,20.0,123.0,47.0,29.0,363.0,85.0,191.0,11.0,24,28.0,138.0,35.0547730829421,33.020344287949925,26.604068857589983,88.57589984350548,3.1298904538341157,7.355242566510172,4.538341158059468,56.8075117370892,13.302034428794991,29.890453834115807,1.7214397496087637,19.248826291079812,72.7,-6.8,2021
339,Yassine Bounou,GK,Sevilla,es La Liga,24.0,0,0.0,0.0,855.0,75.9,87.0,326.0,439.0,0.6,6.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,902.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,624.0,50.0,66.0,34.0,0.0,497.0,24.0,334.0,0.0,32,0.0,0.0,10.175438596491228,38.12865497076023,51.345029239766085,72.98245614035088,5.847953216374269,3.9766081871345027,0.0,58.12865497076023,2.807017543859649,39.06432748538012,0.0,7.719298245614035,76.1,-0.2,2021
340,Ismaelben Boura,DF,Lens,fr Ligue 1,1.1,0,1.0,0.0,72.0,83.3,29.0,26.0,14.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,,2.0,2.0,4.0,85.0,0.0,0.0,0.0,,7.0,2.0,0.0,2.0,1.0,66.7,65.0,4.0,9.0,3.0,2.0,54.0,6.0,12.0,3.0,0,3.0,9.0,40.27777777777778,36.111111111111114,19.444444444444443,90.27777777777777,5.555555555555555,4.166666666666667,2.7777777777777777,75.0,8.333333333333334,16.666666666666668,4.166666666666667,12.5,83.9,-0.6,2021
341,Mehdi Bourabia,MF,Spezia,it Serie A,3.1,1,1.0,0.0,116.0,80.2,47.0,53.0,14.0,0.0,7.0,0.0,6.0,2.0,1.0,9.0,11.1,12.0,6.0,11.0,159.0,0.0,4.0,8.0,50.0,8.0,2.0,0.0,2.0,1.0,66.7,98.0,16.0,15.0,0.0,0.0,88.0,10.0,18.0,0.0,5,3.0,14.0,40.51724137931034,45.689655172413794,12.068965517241379,84.48275862068965,13.793103448275861,0.0,0.0,75.86206896551724,8.620689655172415,15.517241379310345,0.0,12.931034482758621,82.7,-2.5,2021
342,Benjamin Bourigeaud,"MF,FW",Rennes,fr Ligue 1,28.1,6,39.0,3.6,1485.0,72.5,465.0,556.0,397.0,11.3,105.0,67.0,166.0,143.0,19.0,60.0,31.7,45.0,37.0,76.0,1760.0,79.0,10.0,23.0,43.5,136.0,36.0,11.0,19.0,35.0,35.2,1272.0,38.0,201.0,99.0,96.0,895.0,219.0,371.0,30.0,36,54.0,302.0,31.31313131313131,37.44107744107744,26.734006734006734,85.65656565656566,2.558922558922559,6.666666666666667,6.4646464646464645,60.26936026936027,14.747474747474747,24.983164983164983,2.0202020202020203,13.535353535353535,74.7,-2.2,2021
343,Redwan Bourles,"MF,FW",Lorient,fr Ligue 1,0.2,0,0.0,0.0,5.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0,2.0,1.0,100.0,0.0,0.0,60.0,0.0,0.0,0.0,40.0,60.0,0.0,40.0,0.0,79.4,-19.4,2021
344,Edoardo Bove,"MF,FW",Roma,it Serie A,0.6,1,1.0,0.0,28.0,82.1,16.0,6.0,5.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,37.0,3.0,1.0,1.0,100.0,2.0,1.0,0.0,0.0,2.0,0.0,26.0,2.0,2.0,2.0,2.0,22.0,2.0,4.0,0.0,0,2.0,6.0,57.142857142857146,21.428571428571427,17.857142857142858,92.85714285714286,7.142857142857143,7.142857142857143,7.142857142857143,78.57142857142857,7.142857142857143,14.285714285714286,0.0,7.142857142857143,85.0,-2.9,2021
345,Jarrod Bowen,FW,West Ham,eng Premier League,26.9,9,69.0,9.4,721.0,67.8,295.0,203.0,169.0,5.2,26.0,21.0,43.0,83.0,15.0,44.0,34.1,45.0,34.0,70.0,1084.0,136.0,22.0,59.0,37.3,114.0,25.0,28.0,35.0,64.0,35.4,627.0,16.0,155.0,70.0,44.0,425.0,117.0,179.0,4.0,9,99.0,157.0,40.915395284327325,28.155339805825243,23.439667128987516,86.9625520110957,2.219140083217753,9.70873786407767,6.102635228848821,58.945908460471564,16.22746185852982,24.826629680998614,0.5547850208044383,21.497919556171983,73.3,-5.5,2021
346,Dedryck Boyata,DF,Hertha BSC,de Bundesliga,15.1,0,8.0,0.4,587.0,86.9,131.0,315.0,136.0,0.5,12.0,2.0,12.0,6.0,6.0,10.0,60.0,25.0,19.0,33.0,760.0,14.0,0.0,2.0,0.0,8.0,0.0,0.0,45.0,16.0,73.8,570.0,16.0,76.0,16.0,0.0,440.0,52.0,95.0,0.0,13,61.0,20.0,22.31686541737649,53.66269165247019,23.168654173764907,97.10391822827938,2.72572402044293,2.72572402044293,0.0,74.95741056218058,8.858603066439523,16.1839863713799,0.0,12.947189097103918,85.1,1.8,2021
347,Lucas Boye,FW,Elche,es La Liga,18.4,7,49.0,4.9,429.0,73.9,214.0,120.0,53.0,1.8,18.0,10.0,24.0,42.0,7.0,17.0,41.2,22.0,10.0,37.0,820.0,86.0,43.0,76.0,56.6,64.0,22.0,10.0,23.0,75.0,23.5,401.0,1.0,132.0,14.0,11.0,320.0,60.0,49.0,1.0,11,98.0,88.0,49.883449883449885,27.972027972027973,12.354312354312354,93.47319347319348,0.2331002331002331,3.2634032634032635,2.5641025641025643,74.5920745920746,13.986013986013987,11.421911421911421,0.2331002331002331,30.76923076923077,78.0,-4.1,2021
348,Domagoj Bradaric,"DF,MF",Lille,fr Ligue 1,2.1,0,0.0,0.0,110.0,75.5,43.0,49.0,15.0,0.2,8.0,2.0,9.0,4.0,3.0,9.0,33.3,4.0,4.0,9.0,135.0,1.0,2.0,3.0,66.7,12.0,3.0,0.0,3.0,6.0,33.3,89.0,3.0,15.0,3.0,4.0,69.0,18.0,23.0,17.0,3,9.0,21.0,39.09090909090909,44.54545454545455,13.636363636363637,80.9090909090909,2.727272727272727,2.727272727272727,3.6363636363636362,62.72727272727273,16.363636363636363,20.90909090909091,15.454545454545455,13.636363636363637,79.7,-4.2,2021
349,Bilal Brahimi,"MF,FW",Nice,fr Ligue 1,0.8,0,0.0,0.0,31.0,61.3,15.0,11.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,41.0,1.0,2.0,4.0,50.0,10.0,2.0,1.0,0.0,0.0,,30.0,0.0,8.0,0.0,3.0,21.0,6.0,4.0,1.0,1,0.0,11.0,48.38709677419355,35.483870967741936,3.225806451612903,96.7741935483871,0.0,0.0,9.67741935483871,67.74193548387096,19.35483870967742,12.903225806451612,3.225806451612903,25.806451612903224,68.5,-7.2,2021
350,Bilal Brahimi,"FW,DF",Angers,fr Ligue 1,3.8,0,6.0,0.4,98.0,72.4,40.0,40.0,10.0,0.7,2.0,4.0,4.0,14.0,2.0,4.0,50.0,1.0,2.0,5.0,155.0,17.0,10.0,20.0,50.0,20.0,8.0,7.0,2.0,7.0,22.2,87.0,2.0,15.0,1.0,13.0,62.0,19.0,17.0,9.0,1,9.0,24.0,40.816326530612244,40.816326530612244,10.204081632653061,88.77551020408163,2.0408163265306123,1.0204081632653061,13.26530612244898,63.265306122448976,19.387755102040817,17.346938775510203,9.183673469387756,15.306122448979592,70.0,2.4,2021
351,Martin Braithwaite,FW,Barcelona,es La Liga,2.6,2,7.0,1.0,57.0,80.7,32.0,20.0,2.0,1.3,1.0,2.0,3.0,3.0,0.0,0.0,,4.0,0.0,1.0,92.0,15.0,3.0,5.0,60.0,10.0,2.0,3.0,3.0,6.0,33.3,55.0,1.0,13.0,1.0,1.0,40.0,12.0,5.0,1.0,0,9.0,13.0,56.14035087719298,35.08771929824562,3.508771929824561,96.49122807017544,1.7543859649122806,1.7543859649122806,1.7543859649122806,70.17543859649123,21.05263157894737,8.771929824561404,1.7543859649122806,22.80701754385965,78.5,2.2,2021
352,Julian Brandt,"MF,FW",Dortmund,de Bundesliga,17.5,5,26.0,2.4,1041.0,77.9,490.0,336.0,165.0,3.9,56.0,32.0,96.0,68.0,9.0,38.0,23.7,28.0,22.0,48.0,1248.0,50.0,27.0,48.0,56.3,100.0,24.0,12.0,8.0,29.0,21.6,947.0,13.0,173.0,39.0,31.0,768.0,108.0,165.0,10.0,18,37.0,196.0,47.07012487992315,32.27665706051873,15.85014409221902,90.9702209414025,1.2487992315081653,3.7463976945244957,2.97790585975024,73.77521613832853,10.37463976945245,15.85014409221902,0.9606147934678194,16.618635926993274,81.0,-3.1,2021
353,Jarrad Branthwaite,DF,Everton,eng Premier League,3.1,1,3.0,0.4,85.0,75.3,36.0,31.0,15.0,0.0,5.0,1.0,7.0,0.0,1.0,5.0,20.0,5.0,5.0,8.0,116.0,3.0,0.0,0.0,,2.0,2.0,0.0,10.0,4.0,71.4,79.0,5.0,18.0,1.0,0.0,53.0,15.0,17.0,1.0,6,14.0,9.0,42.35294117647059,36.470588235294116,17.647058823529413,92.94117647058823,5.882352941176471,1.1764705882352942,0.0,62.35294117647059,17.647058823529413,20.0,1.1764705882352942,21.176470588235293,75.2,0.1,2021
354,Darko Brasanac,MF,Osasuna,es La Liga,21.8,1,14.0,1.3,722.0,74.2,349.0,252.0,66.0,1.3,42.0,13.0,43.0,46.0,8.0,35.0,22.9,30.0,23.0,58.0,922.0,75.0,12.0,20.0,60.0,81.0,32.0,9.0,54.0,48.0,52.9,686.0,4.0,181.0,11.0,20.0,482.0,122.0,118.0,3.0,13,102.0,124.0,48.337950138504155,34.903047091412745,9.141274238227147,95.01385041551247,0.554016620498615,1.5235457063711912,2.770083102493075,66.7590027700831,16.897506925207757,16.343490304709142,0.4155124653739612,25.069252077562325,73.7,0.5,2021
355,Lilian Brassier,DF,Brest,fr Ligue 1,19.1,0,6.0,0.3,956.0,82.5,210.0,427.0,297.0,0.3,59.0,7.0,58.0,13.0,5.0,11.0,45.5,38.0,46.0,84.0,1178.0,16.0,4.0,9.0,44.4,59.0,11.0,2.0,39.0,23.0,62.9,898.0,35.0,78.0,37.0,7.0,701.0,56.0,199.0,23.0,17,62.0,117.0,21.96652719665272,44.66527196652719,31.06694560669456,93.93305439330544,3.6610878661087867,3.8702928870292888,0.7322175732217573,73.32635983263599,5.857740585774058,20.815899581589957,2.405857740585774,8.158995815899582,84.8,-2.3,2021
356,Claudio Bravo,GK,Betis,es La Liga,13.0,0,0.0,0.0,412.0,63.8,42.0,103.0,267.0,0.2,7.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,433.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,100.0,280.0,56.0,29.0,21.0,0.0,155.0,21.0,236.0,0.0,10,1.0,0.0,10.194174757281553,25.0,64.80582524271844,67.96116504854369,13.592233009708737,5.097087378640777,0.0,37.62135922330097,5.097087378640777,57.28155339805825,0.0,7.038834951456311,65.1,-1.3,2021
357,Iker Bravo,FW,Leverkusen,de Bundesliga,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,0.0,-0.0,2021
358,Fabian Bredlow,GK,Stuttgart,de Bundesliga,4.0,0,0.0,0.0,127.0,90.6,37.0,57.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,141.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,87.0,3.0,10.0,0.0,0.0,101.0,3.0,23.0,0.0,1,0.0,0.0,29.133858267716537,44.881889763779526,25.19685039370079,68.50393700787401,2.3622047244094486,0.0,0.0,79.5275590551181,2.3622047244094486,18.11023622047244,0.0,7.874015748031496,85.1,5.5,2021
359,Josip Brekalo,"MF,FW",Torino,it Serie A,19.0,6,38.0,4.3,889.0,70.5,345.0,298.0,185.0,3.6,40.0,27.0,68.0,82.0,4.0,19.0,21.1,15.0,8.0,18.0,1079.0,55.0,24.0,47.0,51.1,122.0,41.0,18.0,17.0,36.0,32.1,802.0,34.0,163.0,54.0,65.0,573.0,124.0,192.0,10.0,17,53.0,190.0,38.80764904386952,33.52080989876266,20.80989876265467,90.21372328458942,3.824521934758155,6.074240719910011,7.311586051743532,64.45444319460067,13.948256467941507,21.597300337457817,1.124859392575928,18.335208098987625,74.4,-3.9,2021
360,Josip Brekalo,MF,Wolfsburg,de Bundesliga,0.2,0,0.0,0.0,18.0,72.2,10.0,5.0,3.0,0.4,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,22.0,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,100.0,18.0,0.0,6.0,1.0,2.0,9.0,5.0,4.0,0.0,0,1.0,2.0,55.55555555555556,27.77777777777778,16.666666666666668,100.0,0.0,5.555555555555555,11.11111111111111,50.0,27.77777777777778,22.22222222222222,0.0,33.333333333333336,66.6,5.6,2021
361,Gleison Bremer,DF,Torino,it Serie A,27.3,3,26.0,4.0,1267.0,84.9,290.0,633.0,317.0,0.2,50.0,2.0,49.0,20.0,6.0,13.0,46.2,69.0,104.0,144.0,1672.0,51.0,10.0,15.0,66.7,42.0,10.0,1.0,134.0,116.0,53.6,1243.0,20.0,183.0,21.0,1.0,891.0,133.0,243.0,1.0,18,250.0,91.0,22.888713496448304,49.96053670086819,25.019731649565905,98.10576164167324,1.5785319652722967,1.6574585635359116,0.07892659826361484,70.32359905288082,10.497237569060774,19.179163378058405,0.07892659826361484,14.443567482241516,81.1,3.8,2021
362,Jimmy Briand,"FW,MF",Bordeaux,fr Ligue 1,2.0,2,6.0,0.7,65.0,89.2,39.0,18.0,4.0,0.6,2.0,3.0,5.0,14.0,2.0,2.0,100.0,2.0,0.0,4.0,101.0,12.0,0.0,1.0,0.0,5.0,5.0,1.0,2.0,11.0,15.4,61.0,1.0,14.0,1.0,2.0,51.0,7.0,7.0,0.0,0,13.0,10.0,60.0,27.692307692307693,6.153846153846154,93.84615384615384,1.5384615384615385,1.5384615384615385,3.076923076923077,78.46153846153847,10.76923076923077,10.76923076923077,0.0,21.53846153846154,80.6,8.6,2021
363,Yan Brice Eteki,MF,Granada,es La Liga,2.0,0,1.0,0.0,82.0,78.0,32.0,36.0,10.0,0.0,3.0,0.0,7.0,1.0,1.0,3.0,33.3,3.0,2.0,6.0,111.0,1.0,1.0,3.0,33.3,2.0,2.0,0.0,7.0,7.0,50.0,82.0,0.0,27.0,3.0,0.0,58.0,10.0,14.0,0.0,1,14.0,9.0,39.02439024390244,43.90243902439025,12.195121951219512,100.0,0.0,3.658536585365854,0.0,70.73170731707317,12.195121951219512,17.073170731707318,0.0,32.926829268292686,79.2,-1.2,2021
364,Brian Brobbey,FW,RB Leipzig,de Bundesliga,1.5,0,4.0,0.5,38.0,84.2,19.0,13.0,3.0,0.7,4.0,0.0,3.0,4.0,2.0,2.0,100.0,1.0,0.0,3.0,56.0,10.0,1.0,1.0,100.0,2.0,2.0,1.0,4.0,2.0,66.7,36.0,0.0,15.0,0.0,0.0,26.0,8.0,4.0,0.0,0,6.0,5.0,50.0,34.21052631578947,7.894736842105263,94.73684210526316,0.0,0.0,0.0,68.42105263157895,21.05263157894737,10.526315789473685,0.0,39.473684210526315,74.2,10.0,2021
365,Armando Broja,FW,Southampton,eng Premier League,17.8,6,41.0,6.5,332.0,60.8,191.0,94.0,10.0,1.0,14.0,2.0,15.0,32.0,1.0,11.0,9.1,15.0,11.0,23.0,575.0,88.0,24.0,51.0,47.1,68.0,20.0,27.0,79.0,149.0,34.6,328.0,0.0,122.0,1.0,17.0,175.0,87.0,70.0,0.0,8,228.0,83.0,57.53012048192771,28.313253012048193,3.0120481927710845,98.79518072289157,0.0,0.30120481927710846,5.120481927710843,52.71084337349398,26.204819277108435,21.08433734939759,0.0,36.74698795180723,61.0,-0.2,2021
366,Dylan Bronn,DF,Metz,fr Ligue 1,24.0,1,14.0,1.6,1022.0,82.8,268.0,481.0,253.0,0.9,54.0,3.0,48.0,10.0,15.0,26.0,57.7,47.0,53.0,95.0,1242.0,14.0,7.0,10.0,70.0,50.0,10.0,0.0,32.0,27.0,54.2,959.0,47.0,102.0,31.0,5.0,763.0,73.0,186.0,16.0,14,59.0,98.0,26.223091976516635,47.064579256360076,24.755381604696673,93.83561643835617,4.598825831702544,3.0332681017612524,0.4892367906066536,74.65753424657534,7.142857142857143,18.199608610567516,1.5655577299412915,9.980430528375734,84.9,-2.1,2021
367,John Brooks,DF,Wolfsburg,de Bundesliga,23.1,0,7.0,0.4,1349.0,84.7,264.0,713.0,349.0,0.6,87.0,7.0,90.0,12.0,28.0,52.0,53.8,44.0,54.0,95.0,1626.0,23.0,10.0,15.0,66.7,56.0,13.0,1.0,72.0,41.0,63.7,1285.0,57.0,126.0,61.0,4.0,965.0,112.0,272.0,6.0,21,113.0,146.0,19.570051890289104,52.85396590066716,25.87101556708673,95.25574499629356,4.225352112676056,4.52186805040771,0.2965159377316531,71.5344699777613,8.302446256486286,20.163083765752408,0.4447739065974796,9.340252038547073,84.0,0.7,2021
368,Daniel Brosinski,DF,Mainz 05,de Bundesliga,3.5,0,1.0,0.1,201.0,62.7,65.0,81.0,45.0,0.3,14.0,8.0,25.0,9.0,2.0,2.0,100.0,8.0,6.0,10.0,231.0,1.0,0.0,2.0,0.0,15.0,8.0,1.0,5.0,4.0,55.6,146.0,3.0,22.0,3.0,11.0,84.0,39.0,78.0,49.0,6,9.0,40.0,32.33830845771144,40.298507462686565,22.388059701492537,72.636815920398,1.492537313432836,1.492537313432836,5.472636815920398,41.791044776119406,19.402985074626866,38.80597014925373,24.378109452736318,10.945273631840797,67.4,-4.7,2021
369,Josh Brownhill,MF,Burnley,eng Premier League,24.4,1,21.0,1.0,855.0,74.3,409.0,278.0,127.0,1.5,60.0,12.0,66.0,43.0,9.0,33.0,27.3,39.0,65.0,115.0,1089.0,31.0,14.0,20.0,70.0,57.0,30.0,3.0,45.0,33.0,57.7,824.0,10.0,161.0,28.0,16.0,481.0,132.0,242.0,4.0,11,78.0,123.0,47.83625730994152,32.514619883040936,14.853801169590643,96.37426900584795,1.1695906432748537,3.2748538011695905,1.871345029239766,56.25730994152047,15.43859649122807,28.304093567251464,0.4678362573099415,18.830409356725145,70.4,3.9,2021
370,Marcelo Brozovic,MF,Inter,it Serie A,24.9,0,26.0,1.0,2006.0,91.5,736.0,876.0,361.0,1.5,170.0,24.0,165.0,69.0,19.0,56.0,33.9,32.0,47.0,106.0,2234.0,25.0,14.0,19.0,73.7,120.0,50.0,2.0,17.0,23.0,42.5,1914.0,79.0,234.0,79.0,13.0,1561.0,215.0,230.0,7.0,13,40.0,285.0,36.68993020937189,43.66899302093719,17.996011964107677,95.41375872382851,3.938185443668993,3.938185443668993,0.6480558325024925,77.81655034895314,10.717846460618146,11.465603190428714,0.3489531405782652,11.665004985044865,87.0,4.5,2021
371,Cedric Brunner,DF,Arminia,de Bundesliga,23.8,0,10.0,0.3,1128.0,67.0,313.0,452.0,317.0,1.3,59.0,24.0,76.0,30.0,17.0,40.0,42.5,45.0,61.0,120.0,1402.0,9.0,19.0,29.0,65.5,68.0,16.0,2.0,55.0,38.0,59.1,844.0,25.0,159.0,28.0,45.0,491.0,181.0,456.0,248.0,30,93.0,144.0,27.74822695035461,40.0709219858156,28.102836879432623,74.822695035461,2.2163120567375887,2.482269503546099,3.9893617021276597,43.52836879432624,16.04609929078014,40.42553191489362,21.98581560283688,14.095744680851064,69.2,-2.2,2021
372,Jacob Bruun Larsen,"FW,MF",Hoffenheim,de Bundesliga,7.0,4,15.0,2.5,245.0,73.1,110.0,99.0,19.0,1.2,9.0,12.0,22.0,20.0,0.0,4.0,0.0,15.0,6.0,8.0,327.0,36.0,9.0,20.0,45.0,45.0,15.0,11.0,6.0,17.0,26.1,229.0,1.0,40.0,4.0,12.0,159.0,43.0,43.0,11.0,7,23.0,67.0,44.89795918367347,40.40816326530612,7.755102040816326,93.46938775510205,0.40816326530612246,1.6326530612244898,4.8979591836734695,64.89795918367346,17.551020408163264,17.551020408163264,4.489795918367347,16.3265306122449,73.9,-0.8,2021
373,Bryan,"FW,MF",Tottenham,eng Premier League,1.0,0,1.0,0.0,63.0,77.8,35.0,19.0,5.0,0.1,1.0,3.0,2.0,5.0,3.0,6.0,50.0,2.0,0.0,4.0,82.0,4.0,3.0,4.0,75.0,13.0,2.0,0.0,0.0,0.0,,60.0,1.0,7.0,0.0,4.0,53.0,6.0,4.0,2.0,0,0.0,15.0,55.55555555555556,30.158730158730158,7.936507936507937,95.23809523809524,1.5873015873015872,0.0,6.349206349206349,84.12698412698413,9.523809523809524,6.349206349206349,3.1746031746031744,11.11111111111111,83.5,-5.7,2021
374,Bryan,"MF,FW",Valencia,es La Liga,6.2,0,7.0,0.5,168.0,60.1,70.0,53.0,40.0,1.0,8.0,10.0,16.0,13.0,1.0,11.0,9.1,8.0,6.0,14.0,268.0,17.0,16.0,25.0,64.0,27.0,8.0,6.0,2.0,8.0,20.0,145.0,8.0,32.0,8.0,18.0,92.0,24.0,52.0,3.0,8,10.0,43.0,41.666666666666664,31.547619047619047,23.80952380952381,86.30952380952381,4.761904761904762,4.761904761904762,10.714285714285714,54.76190476190476,14.285714285714286,30.952380952380953,1.7857142857142858,19.047619047619047,67.9,-7.8,2021
375,Ante Budimir,FW,Osasuna,es La Liga,12.3,4,27.0,4.0,233.0,63.5,132.0,70.0,8.0,0.6,12.0,3.0,11.0,18.0,3.0,11.0,27.3,21.0,6.0,22.0,422.0,65.0,3.0,14.0,21.4,19.0,8.0,0.0,78.0,85.0,47.9,220.0,0.0,108.0,1.0,5.0,106.0,56.0,71.0,1.0,9,163.0,30.0,56.652360515021456,30.042918454935624,3.4334763948497855,94.4206008583691,0.0,0.4291845493562232,2.1459227467811157,45.493562231759654,24.034334763948497,30.472103004291846,0.4291845493562232,46.351931330472105,57.5,6.0,2021
376,Emi Buendia,"FW,MF",Aston Villa,eng Premier League,17.3,2,32.0,2.2,694.0,77.7,336.0,231.0,81.0,4.0,48.0,31.0,87.0,58.0,15.0,35.0,42.9,18.0,15.0,60.0,919.0,55.0,26.0,39.0,66.7,94.0,35.0,4.0,20.0,35.0,36.4,648.0,10.0,151.0,20.0,16.0,523.0,84.0,87.0,5.0,12,55.0,181.0,48.414985590778095,33.28530259365994,11.671469740634006,93.37175792507205,1.440922190201729,2.881844380403458,2.3054755043227666,75.36023054755043,12.103746397694524,12.536023054755043,0.7204610951008645,21.75792507204611,80.5,-2.8,2021
377,Osman Bukari,"FW,MF",Nantes,fr Ligue 1,9.2,1,12.0,0.5,274.0,75.5,153.0,80.0,20.0,1.7,7.0,5.0,15.0,28.0,7.0,18.0,38.9,7.0,18.0,33.0,387.0,46.0,21.0,43.0,48.8,52.0,16.0,9.0,9.0,14.0,39.1,267.0,1.0,54.0,3.0,13.0,202.0,40.0,32.0,5.0,3,23.0,67.0,55.839416058394164,29.197080291970803,7.299270072992701,97.44525547445255,0.36496350364963503,1.094890510948905,4.744525547445256,73.72262773722628,14.598540145985401,11.678832116788321,1.8248175182481752,19.708029197080293,77.2,-1.7,2021
378,Aleksander Buksa,FW,Genoa,it Serie A,0.7,0,0.0,0.0,15.0,40.0,8.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,50.0,14.0,0.0,5.0,0.0,1.0,8.0,3.0,4.0,0.0,0,6.0,4.0,53.333333333333336,20.0,13.333333333333334,93.33333333333333,0.0,0.0,6.666666666666667,53.333333333333336,20.0,26.666666666666668,0.0,33.333333333333336,59.3,-19.3,2021
379,Alessandro Buongiorno,DF,Torino,it Serie A,11.0,0,6.0,0.7,453.0,81.5,186.0,182.0,72.0,0.7,29.0,1.0,23.0,8.0,9.0,15.0,60.0,14.0,27.0,46.0,568.0,13.0,0.0,3.0,0.0,29.0,9.0,0.0,45.0,28.0,61.6,439.0,12.0,48.0,5.0,6.0,321.0,41.0,91.0,2.0,19,73.0,52.0,41.05960264900662,40.1766004415011,15.894039735099337,96.90949227373068,2.6490066225165565,1.1037527593818985,1.3245033112582782,70.86092715231788,9.050772626931566,20.08830022075055,0.44150110375275936,10.596026490066226,79.5,2.0,2021
380,Sascha Burchert,GK,Greuther Furth,de Bundesliga,13.0,0,0.0,0.0,506.0,60.7,27.0,114.0,365.0,0.1,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,553.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,359.0,36.0,25.0,5.0,0.0,177.0,19.0,310.0,0.0,14,0.0,1.0,5.335968379446641,22.529644268774703,72.13438735177866,70.94861660079052,7.1146245059288535,0.9881422924901185,0.0,34.980237154150196,3.7549407114624507,61.26482213438735,0.0,4.940711462450593,61.0,-0.3,2021
381,Delano Burgzorg,FW,Mainz 05,de Bundesliga,0.3,1,2.0,0.2,4.0,100.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,13.0,5.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0,5.0,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,93.4,6.6,2021
